Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,25.65250015258789,26.342500686645508,25.5,26.337499618530273,24.28682518005371,270597600
2016-01-05,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,23.67821502685547,223164000
2016-01-06,25.139999389648438,25.592500686645508,24.967500686645508,25.174999237060547,23.214841842651367,273829600
2016-01-07,24.670000076293945,25.032499313354492,24.107500076293945,24.112499237060547,22.235071182250977,324377600
2016-01-08,24.637500762939453,24.77750015258789,24.190000534057617,24.239999771118164,22.35264015197754,283192000
2016-01-11,24.74250030517578,24.764999389648438,24.334999084472656,24.63249969482422,22.714582443237305,198957600
2016-01-12,25.137500762939453,25.172500610351562,24.709999084472656,24.989999771118164,23.044246673583984,196616800
2016-01-13,25.079999923706055,25.297500610351562,24.325000762939453,24.34749984741211,22.451778411865234,249758400
2016-01-14,24.489999771118164,25.1200008392334,23.934999465942383,24.8799991607666,22.94281768798828,252680400
2016-01-15,24.049999237060547,24.427499771118164,23.84000015258789,24.282499313354492,22.391834259033203,319335600
2016-01-19,24.602500915527344,24.662500381469727,23.875,24.165000915527344,22.28348159790039,212350800
2016-01-20,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,22.313459396362305,289337600
2016-01-21,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,22.200496673583984,208646000
2016-01-22,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,23.38083267211914,263202000
2016-01-25,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.92436981201172,207178000
2016-01-26,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,23.051158905029297,300308000
2016-01-27,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.53655433654785,533478800
2016-01-28,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.691007614135742,222715200
2016-01-29,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,22.44024658203125,257666000
2016-02-01,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,22.230457305908203,163774000
2016-02-02,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.78091812133789,149428800
2016-02-03,23.75,24.209999084472656,23.520000457763672,24.087499618530273,22.212017059326172,183857200
2016-02-04,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,22.39049530029297,185886800
2016-02-05,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.792482376098633,185672400
2016-02-08,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,22.021957397460938,216085600
2016-02-09,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,22.017318725585938,177324800
2016-02-10,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.850435256958008,169374400
2016-02-11,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.718313217163086,200298800
2016-02-12,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.785531997680664,161405600
2016-02-16,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,22.399763107299805,196231600
2016-02-17,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.74280548095703,179452800
2016-02-18,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,22.311683654785156,156084000
2016-02-19,24.0,24.190000534057617,23.950000762939453,24.010000228881836,22.260696411132812,141496800
2016-02-22,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,22.45539093017578,137123200
2016-02-23,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.947786331176758,127770400
2016-02-24,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,22.274599075317383,145022800
2016-02-25,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,22.427579879760742,110330800
2016-02-26,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,22.46234893798828,115964400
2016-02-29,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,22.411354064941406,140865200
2016-03-01,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,23.301406860351562,201628400
2016-03-02,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,23.35240364074707,132678400
2016-03-03,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.526235580444336,147822800
2016-03-04,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.876237869262695,184220400
2016-03-07,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.612003326416016,143315600
2016-03-08,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,23.417301177978516,126247600
2016-03-09,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,23.43816566467285,108806800
2016-03-10,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,23.449750900268555,134054400
2016-03-11,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.702394485473633,109632800
2016-03-14,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.76266098022461,100304400
2016-03-15,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,24.240140914916992,160270800
2016-03-16,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.562320709228516,153214000
2016-03-17,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,24.522918701171875,137682800
2016-03-18,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.55073356628418,176820800
2016-03-21,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.54841423034668,142010800
2016-03-22,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.73616600036621,129777600
2016-03-23,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.59941291809082,102814000
2016-03-24,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,24.49278450012207,104532000
2016-03-28,26.5,26.547500610351562,26.264999389648438,26.297500610351562,24.38153076171875,77645600
2016-03-29,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.958677291870117,124760400
2016-03-30,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,25.394433975219727,182404400
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,25.26231575012207,103553600
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,25.494102478027344,103496000
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.75602149963379,149424800
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,25.45237922668457,106314800
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.71893310546875,105616400
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,25.158016204833984,127207600
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,25.18582534790039,94326800
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,25.26927375793457,117630000
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.598403930664062,108929200
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.96925926208496,133029200
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.983171463012695,101895600
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,25.46164894104004,187756000
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.912322998046875,243286000
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.78020477294922,129539600
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.831199645996094,122444000
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.562320709228516,126210000
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,24.49510383605957,134732400
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,24.35603141784668,112126400
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,24.186824798583984,224064800
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.67327308654785,458408400
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.9802303314209,328970800
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.72758674621582,274126000
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.704402923583984,192640400
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,22.061357498168945,227325200
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.831886291503906,164102000
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.743270874023438,143562000
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.622013092041016,174799600
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.638336181640625,131745600
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.785245895385742,134747200
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.573040008544922,114876400
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,21.066999435424805,305258800
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,21.10897445678711,177571200
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.892520904541016,245039200
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.80157470703125,187667600
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,22.051090240478516,168249600
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.967144012451172,121768400
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,22.205005645751953,128104000
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,22.487171173095703,152074400
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.82997703552246,140560800
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,23.231069564819336,152675200
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,23.415292739868164,225324800
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,23.40130615234375,145364800
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,23.28704071044922,169228800
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.96056365966797,116693200
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.787996292114258,160766400
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.83463478088379,114019600
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,23.000207901000977,93170000
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,23.09348487854004,89638000
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,23.072494506835938,83392400
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,23.23806381225586,106405600
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,23.046844482421875,126851600
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.699378967285156,152082000
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.72736358642578,127727600
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.652742385864258,117780800
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.74835777282715,125307200
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,22.230655670166016,244032800
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,22.17702293395996,137647600
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,22.36590576171875,142185600
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,22.281963348388672,116876400
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,22.410219192504883,128960800
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.78058624267578,301245600
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,21.46343421936035,181958400
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.82489585876465,161779600
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,22.01378059387207,146124000
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,22.293617248535156,143345600
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,22.361244201660156,104106000
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,22.151371002197266,110820800
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,22.277294158935547,123796400
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,22.372907638549805,100558400
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.545473098754883,115648400
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.61543083190918,95179600
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.718034744262695,96670000
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.589780807495117,103568800
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,23.037519454956055,155676000
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,23.035186767578125,120548000
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,23.280040740966797,145975600
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,23.289371490478516,95119600
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,23.31035804748535,105104000
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,23.186758041381836,130808000
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,23.007200241088867,113254800
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.699378967285156,161531600
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.543140411376953,224959200
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,24.007612228393555,369379200
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,24.331754684448242,159479200
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,24.301443099975586,110934800
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.730527877807617,152671600
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,24.364410400390625,135266400
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.669897079467773,120810400
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.82229232788086,109634800
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,25.19977569580078,162213600
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,25.408443450927734,112148800
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,25.51160430908203,105260800
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,25.321693420410156,96034000
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,25.30528450012207,109938000
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,25.363895416259766,74641600
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.668691635131836,103472800
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.645248413085938,135177600
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.60774040222168,101424000
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.574907302856445,87938800
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.64055824279785,101472400
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,25.441268920898438,103280800
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,25.520986557006836,85030800
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,25.3287296295166,94700400
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,25.220876693725586,100344800
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,25.073165893554688,111065200
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,25.045026779174805,99881200
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.852773666381836,99455600
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.876216888427734,118649600
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,25.02393341064453,106806000
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,25.258386611938477,107210000
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,25.251354217529297,107521600
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,25.40610122680664,169457200
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.740230560302734,212008000
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,24.179872512817383,186228000
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.721473693847656,181171200
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,25.309972763061523,248704800
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,26.205612182617188,443554800
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,27.096555709838867,359934400
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.944154739379883,319547600
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.629980087280273,188092000
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.627639770507812,138057200
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.622949600219727,144012800
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.87381935119629,124296000
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,26.426002502441406,209924800
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,26.465858459472656,119477600
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,26.515094757080078,98429600
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.71672821044922,118564400
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,26.301740646362305,143548000
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,26.50571632385254,145516400
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,26.381446838378906,86807200
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,26.49399185180664,118947200
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,26.50571632385254,85812400
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.702667236328125,115117200
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.742521286010742,97433600
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,27.2091007232666,144944000
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,27.267715454101562,256164000
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,27.511552810668945,150347200
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,27.42714500427246,140769600
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,27.57954216003418,142608800
